"_id","name","Term0","Term1","Term10","Term100","Term101","Term102","Term103","Term104","Term105","Term106","Term107","Term108","Term109","Term11","Term110","Term111","Term112","Term113","Term114","Term115","Term116","Term117","Term118","Term119","Term12","Term120","Term121","Term122","Term123","Term124","Term125","Term126","Term127","Term128","Term129","Term13","Term130","Term131","Term132","Term133","Term134","Term135","Term136","Term137","Term138","Term139","Term14","Term140","Term141","Term142","Term143","Term144","Term145","Term146","Term147","Term148","Term149","Term15","Term150","Term151","Term152","Term153","Term154","Term155","Term156","Term157","Term158","Term159","Term16","Term160","Term161","Term162","Term163","Term164","Term165","Term166","Term167","Term168","Term169","Term17","Term170","Term171","Term172","Term173","Term174","Term175","Term176","Term177","Term178","Term179","Term18","Term180","Term181","Term182","Term183","Term184","Term185","Term186","Term187","Term188","Term189","Term19","Term190","Term191","Term192","Term193","Term194","Term195","Term196","Term197","Term198","Term199","Term2","Term20","Term200","Term201","Term202","Term203","Term204","Term205","Term206","Term207","Term208","Term209","Term21","Term210","Term211","Term212","Term213","Term214","Term215","Term216","Term217","Term218","Term219","Term22","Term220","Term221","Term222","Term223","Term224","Term225","Term226","Term227","Term228","Term229","Term23","Term230","Term231","Term232","Term233","Term234","Term235","Term236","Term237","Term238","Term239","Term24","Term240","Term241","Term242","Term243","Term244","Term245","Term246","Term247","Term248","Term249","Term25","Term250","Term251","Term252","Term253","Term254","Term255","Term256","Term257","Term258","Term259","Term26","Term260","Term261","Term262","Term263","Term264","Term265","Term266","Term267","Term268","Term269","Term27","Term270","Term271","Term272","Term273","Term274","Term275","Term276","Term277","Term278","Term279","Term28","Term280","Term281","Term282","Term283","Term284","Term285","Term286","Term287","Term288","Term289","Term29","Term290","Term291","Term292","Term293","Term294","Term295","Term296","Term297","Term298","Term299","Term3","Term30","Term300","Term301","Term302","Term303","Term304","Term305","Term306","Term307","Term308","Term309","Term31","Term310","Term311","Term312","Term313","Term314","Term315","Term316","Term317","Term318","Term319","Term32","Term320","Term321","Term322","Term323","Term324","Term325","Term326","Term327","Term328","Term329","Term33","Term330","Term331","Term332","Term333","Term334","Term335","Term336","Term337","Term338","Term339","Term34","Term340","Term341","Term342","Term343","Term344","Term345","Term346","Term347","Term348","Term349","Term35","Term350","Term351","Term352","Term353","Term354","Term355","Term356","Term357","Term358","Term359","Term36","Term360","Term361","Term362","Term363","Term364","Term365","Term366","Term367","Term368","Term369","Term37","Term370","Term371","Term372","Term373","Term374","Term375","Term376","Term377","Term378","Term379","Term38","Term380","Term381","Term382","Term383","Term384","Term385","Term386","Term387","Term388","Term389","Term39","Term390","Term391","Term392","Term393","Term394","Term395","Term396","Term397","Term398","Term399","Term4","Term40","Term400","Term401","Term402","Term403","Term404","Term405","Term406","Term407","Term408","Term409","Term41","Term410","Term411","Term412","Term413","Term414","Term415","Term416","Term417","Term418","Term419","Term42","Term420","Term421","Term422","Term423","Term424","Term425","Term426","Term427","Term428","Term429","Term43","Term430","Term431","Term432","Term433","Term434","Term435","Term436","Term437","Term438","Term439","Term44","Term440","Term441","Term442","Term443","Term444","Term445","Term446","Term447","Term448","Term449","Term45","Term450","Term451","Term452","Term453","Term454","Term455","Term456","Term457","Term458","Term459","Term46","Term460","Term461","Term462","Term463","Term464","Term465","Term466","Term467","Term468","Term469","Term47","Term470","Term471","Term472","Term473","Term474","Term475","Term476","Term477","Term478","Term479","Term48","Term480","Term481","Term482","Term483","Term484","Term485","Term486","Term487","Term488","Term489","Term49","Term490","Term491","Term492","Term493","Term494","Term495","Term496","Term497","Term498","Term499","Term5","Term50","Term500","Term501","Term502","Term503","Term504","Term505","Term506","Term507","Term508","Term509","Term51","Term52","Term53","Term54","Term55","Term56","Term57","Term58","Term59","Term6","Term60","Term61","Term62","Term63","Term64","Term65","Term66","Term67","Term68","Term69","Term7","Term70","Term71","Term72","Term73","Term74","Term75","Term76","Term77","Term78","Term79","Term8","Term80","Term81","Term82","Term83","Term84","Term85","Term86","Term87","Term88","Term89","Term9","Term90","Term91","Term92","Term93","Term94","Term95","Term96","Term97","Term98","Term99"
"527","俄罗斯卫星通讯社",":","【","国际",,,,,,,,,,,"热点问题",,,,,,,,,,,"进行",,,,,,,,,,,"讨论",,,,,,,,,,,"】",,,,,,,,,,,"消息人士",,,,,,,,,,,"向",,,,,,,,,,,"俄罗斯",,,,,,,,,,,"卫星",,,,,,,,,,,"通讯社",,,,,,,,,,,"消息人士","表示",,,,,,,,,,,"，",,,,,,,,,,,"美国",,,,,,,,,,,"国务卿",,,,,,,,,,,"蒂勒",,,,,,,,,,,"森与",,,,,,,,,,,"英国",,,,,,,,,,,"外长",,,,,,,,,,,"约翰逊",,,,,,,,,,,"就",,,,,,,,,,,"：","叙利亚",,,,,,,,,,,"、",,,,,,,,,,,"利比亚",,,,,,,,,,,"、",,,,,,,,,,,"朝鲜",,,,,,,,,,,"、",,,,,,,,,,,"伊朗",,,,,,,,,,,"、",,,,,,,,,,,"中东",,,,,,,,,,,"和",,,,,,,,,,,"美国","也门",,,,,,,,,,,"局势",,,,,,,,,,,"等",,,,,,,,,,,"问题",,,,,,,,,,,"进行",,,,,,,,,,,"了",,,,,,,,,,,"讨论",,,,,,,,,,,"。",,,,,,,,,,,"http",,,,,,,,,,,":",,,,,,,,,,,"国务卿","/",,,,,,,,,,,"/","t",".","cn","/","RQ8O2iq"," ","​",,"与",,,,,,,,,,,"英国",,,,,,,,,,,"外长",,,,,,,,,,,"就",,,,,,,,,,
"528","地球知识局",":","土耳其","土耳其",,,,,,,,,,,"军队",,,,,,,,,,,"已经",,,,,,,,,,,"开始",,,,,,,,,,,"对",,,,,,,,,,,"叙利亚",,,,,,,,,,,"西北部",,,,,,,,,,,"与",,,,,,,,,,,"土",,,,,,,,,,,"接壤",,,,,,,,,,,"总统","的",,,,,,,,,,,"阿夫林",,,,,,,,,,,"地区",,,,,,,,,,,"发动",,,,,,,,,,,"军事行动",,,,,,,,,,,"，",,,,,,,,,,,"以",,,,,,,,,,,"打击",,,,,,,,,,,"当地",,,,,,,,,,,"的",,,,,,,,,,,"埃","库尔德",,,,,,,,,,,"武装",,,,,,,,,,,"。",,,,,,,,,,,"分析",,,,,,,,,,,"人士",,,,,,,,,,,"指出",,,,,,,,,,,"，",,,,,,,,,,,"美国",,,,,,,,,,,"近期",,,,,,,,,,,"决定",,,,,,,,,,,"尔多","在",,,,,,,,,,,"叙",,,,,,,,,,,"境内",,,,,,,,,,,"组建",,,,,,,,,,,"以",,,,,,,,,,,"库尔德人",,,,,,,,,,,"为主",,,,,,,,,,,"的",,,,,,,,,,,"“",,,,,,,,,,,"边境",,,,,,,,,,,"安","安全部队",,,,,,,,,,,"”","是","引发","土耳其","此次","军事行动","的","导火索","，","20","此举","不仅","将","导致","地区","局势","动荡","加剧","，","也","日","将令","美土","关系","继续","走低","。"," ","​",,,"宣布",,,,,,,,,,,"，",,,,,,,,,,
"529","俄罗斯卫星通讯社",":","【","在",,,,,,,,,,,"视频",,,,,,,,,,,"中",,,,,,,,,,,"我们",,,,,,,,,,,"可以",,,,,,,,,,,"看到",,,,,,,,,,,"从",,,,,,,,,,,"土耳其",,,,,,,,,,,"南部",,,,,,,,,,,"哈",,,,,,,,,,,"土耳其","塔伊",,,,,,,,,,,"省",,,,,,,,,,,"发射",,,,,,,,,,,"的",,,,,,,,,,,"导弹",,,,,,,,,,,"。",,,,,,,,,,,"http",,,,,,,,,,,":",,,,,,,,,,,"/",,,,,,,,,,,"/",,,,,,,,,,,"对","t",,,,,,,,,,,".",,,,,,,,,,,"cn",,,,,,,,,,,"/",,,,,,,,,,,"RQ80sle",,,,,,,,,,," ",,,,,,,,,,,"​",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"叙利亚",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"阿夫林",,,,,,,,,,,,,,,,,,,,,"的",,,,,,,,,,,"空袭",,,,,,,,,,,"视频",,,,,,,,,,,"】",,,,,,,,,,
"530","面包大魔王",":","#","要",,,,,,,,,,,"哭",,,,,,,,,,,"了",,,,,,,,,,,"，",,,,,,,,,,,"付出",,,,,,,,,,,"了",,,,,,,,,,,"大",,,,,,,,,,,"价钱",,,,,,,,,,,"扶持",,,,,,,,,,,"库尔德人",,,,,,,,,,,"容","，",,,,,,,,,,,"不但",,,,,,,,,,,"反恐",,,,,,,,,,,"战争",,,,,,,,,,,"里",,,,,,,,,,,"没",,,,,,,,,,,"占",,,,,,,,,,,"到",,,,,,,,,,,"便宜",,,,,,,,,,,"，",,,,,,,,,,,"我","刚",,,,,,,,,,,"说",,,,,,,,,,,"想",,,,,,,,,,,"以",,,,,,,,,,,"他们",,,,,,,,,,,"为",,,,,,,,,,,"主体",,,,,,,,,,,"建立",,,,,,,,,,,"支",,,,,,,,,,,"傀儡",,,,,,,,,,,"三思","军",,,,,,,,,,,"，",,,,,,,,,,,"土耳其",,,,,,,,,,,"就",,,,,,,,,,,"打",,,,,,,,,,,"过来",,,,,,,,,,,"了",,,,,,,,,,,"。",,,,,,,,,,,"土耳其",,,,,,,,,,,"由于",,,,,,,,,,,"#","上次",,,,,,,,,,,"美国","组织","的","居伦","政变","后","，","美国","说"," ","什么","都","不信","了","。","虽然","土耳其","的","初衷","是","这下","自私","的","，","但","绝对","有利于","叙利亚","走向","和平","，","美国","因为","分裂","组织","的","矛头","都","指向","土耳其","了","。","又"," ","​",,,,,,,,
"531","南北文化话南北",":","目前","占据",,,,,,,,,,,"10",,,,,,,,,,,"万平方公里",,,,,,,,,,,"，",,,,,,,,,,,"反对派",,,,,,,,,,,"武装",,,,,,,,,,,"约",,,,,,,,,,,"占据",,,,,,,,,,,"5",,,,,,,,,,,"万平方公里",,,,,,,,,,,"的","，",,,,,,,,,,,"库尔德",,,,,,,,,,,"武装",,,,,,,,,,,"约",,,,,,,,,,,"占据",,,,,,,,,,,"3",,,,,,,,,,,"万平方公里",,,,,,,,,,,"。",,,,,,,,,,,"恐怖组织",,,,,,,,,,,"武装",,,,,,,,,,,"叙利亚","被",,,,,,,,,,,"打败",,,,,,,,,,,"，",,,,,,,,,,,"幸存者",,,,,,,,,,,"分散",,,,,,,,,,,"隐蔽",,,,,,,,,,,"在",,,,,,,,,,,"各地",,,,,,,,,,,"。",,,,,,,,,,,"美国",,,,,,,,,,,"，","借",,,,,,,,,,,"打击",,,,,,,,,,,"恐怖组织",,,,,,,,,,,"武装",,,,,,,,,,,"，",,,,,,,,,,,"积极主动",,,,,,,,,,,"帮助",,,,,,,,,,,"库尔德",,,,,,,,,,,"武装",,,,,,,,,,,"。",,,,,,,,,,,"18","土耳其",,,,,,,,,,,"认为","库尔德","武装","就是","土耳其","的","恐怖组织","。","土耳其","万平方公里","已经","向","库尔德","武装力量","发动","了","正式","打击","进攻","。","。","俄罗斯","一直","是","支持","和","扶持","叙利亚","政府","。","应该","政府军","说","现在","是","库尔德","武装力量","选边","站队","的","时候","。","约"," ","http",":","/","/","t",".","cn","/","RXh53IV"
"532","卢敏的迷幻空间","希腊","海军","http",,,,,,,,,,,":",,,,,,,,,,,"/",,,,,,,,,,,"/",,,,,,,,,,,"t",,,,,,,,,,,".",,,,,,,,,,,"cn",,,,,,,,,,,"/",,,,,,,,,,,"RQ8pnrG",,,,,,,,,,," ",,,,,,,,,,,"炮艇","难道",,,,,,,,,,,"是",,,,,,,,,,,"希腊",,,,,,,,,,,"指示",,,,,,,,,,,"土耳其",,,,,,,,,,,"出兵",,,,,,,,,,,"叙利亚",,,,,,,,,,,"的",,,,,,,,,,,"么",,,,,,,,,,,"？",,,,,,,,,,,"撞击","？",,,,,,,,,,,"？",,,,,,,,,,,"[",,,,,,,,,,,"思考",,,,,,,,,,,"]",,,,,,,,,,,"[",,,,,,,,,,,"思考",,,,,,,,,,,"]",,,,,,,,,,,"[",,,,,,,,,,,"思考",,,,,,,,,,,"土耳其","]",,,,,,,,,,," ",,,,,,,,,,,"​",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"巡逻艇",,,,,,,,,,,,,,,,,,,,,"#",,,,,,,,,,,"360",,,,,,,,,,,"浏览器",,,,,,,,,,,"#",,,,,,,,,,
"533","卢敏的迷幻空间",":","希腊","#",,,,,,,,,,,"http",,,,,,,,,,,":",,,,,,,,,,,"/",,,,,,,,,,,"/",,,,,,,,,,,"t",,,,,,,,,,,".",,,,,,,,,,,"cn",,,,,,,,,,,"/",,,,,,,,,,,"RQ8pnrG",,,,,,,,,,,"海军"," ",,,,,,,,,,,"难道",,,,,,,,,,,"是",,,,,,,,,,,"希腊",,,,,,,,,,,"指示",,,,,,,,,,,"土耳其",,,,,,,,,,,"出兵",,,,,,,,,,,"叙利亚",,,,,,,,,,,"的",,,,,,,,,,,"么",,,,,,,,,,,"炮艇","？",,,,,,,,,,,"？",,,,,,,,,,,"？",,,,,,,,,,,"[",,,,,,,,,,,"思考",,,,,,,,,,,"]",,,,,,,,,,,"[",,,,,,,,,,,"思考",,,,,,,,,,,"]",,,,,,,,,,,"[",,,,,,,,,,,"撞击","思考",,,,,,,,,,,"]",,,,,,,,,,," ",,,,,,,,,,,"​",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"土耳其",,,,,,,,,,,,,,,,,,,,,"巡逻艇",,,,,,,,,,,"#",,,,,,,,,,,"360",,,,,,,,,,,"浏览器",,,,,,,,,,
"534","XavierWu",":","#","2018",,,,,,,,,,," ",,,,,,,,,,,"-",,,,,,,,,,," ",,,,,,,,,,,"土耳其政府",,,,,,,,,,,"军",,,,,,,,,,,"坦克部队",,,,,,,,,,,"在",,,,,,,,,,,"土",,,,,,,,,,,"叙",,,,,,,,,,,"P","边境",,,,,,,,,,,"集结",,,,,,,,,,,"，",,,,,,,,,,,"准备",,,,,,,,,,,"向",,,,,,,,,,,"叙利亚",,,,,,,,,,,"北部",,,,,,,,,,,"阿夫林",,,,,,,,,,,"（",,,,,,,,,,,"Afrin",,,,,,,,,,,"#","）",,,,,,,,,,,"地区",,,,,,,,,,,"进攻",,,,,,,,,,,"，",,,,,,,,,,,"土耳其",,,,,,,,,,,"哈",,,,,,,,,,,"塔伊",,,,,,,,,,,"省",,,,,,,,,,,"。",,,,,,,,,,,"1",,,,,,,,,,," ","月",,,,,,,,,,,"21",,,,,,,,,,,"日",,,,,,,,,,,"，",,,,,,,,,,,"叙利亚",,,,,,,,,,,"库尔德",,,,,,,,,,,"武装",,,,,,,,,,,"「",,,,,,,,,,,"人民",,,,,,,,,,,"保护",,,,,,,,,,,"January","部队",,,,,,,,,,,"」","（","YPG","）","向","土耳其","边境","发动","导弹"," ","袭击","，","造成","至少","1","人","丧生","、","32","人","22","受伤","。","作为","回应","，","土耳其","地面","部"," ","@",",","iDaily","每日","视野"," ","http",":","/","/","t","."," ","cn","/","RQ8LiYP"," ","​",,,,,
"535","昵称不可用尽",":","先是","土耳其",,,,,,,,,,,"的",,,,,,,,,,,"库尔德人",,,,,,,,,,,"搞",,,,,,,,,,,"到",,,,,,,,,,,"叙利亚",,,,,,,,,,,"去",,,,,,,,,,,"培训",,,,,,,,,,,"，",,,,,,,,,,,"利用",,,,,,,,,,,"攻击","库尔德",,,,,,,,,,,"反",,,,,,,,,,,"政府",,,,,,,,,,,"武装",,,,,,,,,,,"攻击",,,,,,,,,,,"土耳其",,,,,,,,,,,"。",,,,,,,,,,,"通过",,,,,,,,,,,"控制",,,,,,,,,,,"的",,,,,,,,,,,"叙利亚","中国",,,,,,,,,,,"媒体",,,,,,,,,,,"，",,,,,,,,,,,"如新",,,,,,,,,,,"京报",,,,,,,,,,,"，",,,,,,,,,,,"财经网",,,,,,,,,,,"，",,,,,,,,,,,"炒作",,,,,,,,,,,"最美",,,,,,,,,,,"制造","库尔德",,,,,,,,,,,"狙击手",,,,,,,,,,,"，",,,,,,,,,,,"培植",,,,,,,,,,,"认同感",,,,,,,,,,,"。",,,,,,,,,,,"这",,,,,,,,,,,"就是",,,,,,,,,,,"在",,,,,,,,,,,"全世界",,,,,,,,,,,"权力","不断",,,,,,,,,,,"上演","的","美国中央情报局","连环","颠覆","大戏","。"," ","​","真空",,,,,,,,,,,"，",,,,,,,,,,,"然后",,,,,,,,,,,"把",,,,,,,,,,
"536","英国军情六处",":","[",":",,,,,,,,,,,"2018.1",,,,,,,,,,,".",,,,,,,,,,,"22",,,,,,,,,,," ",,,,,,,,,,,"叙利亚",,,,,,,,,,,"境内",,,,,,,,,,,"土库曼",,,,,,,,,,,"人",,,,,,,,,,," ",,,,,,,,,,,"围观","&",,,,,,,,,,," ",,,,,,,,,,,"阿拉伯",,,,,,,,,,,"部落",,,,,,,,,,,"联盟",,,,,,,,,,," ",,,,,,,,,,,"支持",,,,,,,,,,,"土耳其",,,,,,,,,,,"军队",,,,,,,,,,,"针对",,,,,,,,,,,"]"," ",,,,,,,,,,,"叙利亚",,,,,,,,,,,"-",,,,,,,,,,,"阿夫林",,,,,,,,,,," ",,,,,,,,,,,"发起",,,,,,,,,,,"的",,,,,,,,,,,"""",,,,,,,,,,,"橄榄枝",,,,,,,,,,,"""",,,,,,,,,,,"土耳其","军事行动",,,,,,,,,,,",",,,,,,,,,,," ",,,,,,,,,,,"联盟",,,,,,,,,,,"声明",,,,,,,,,,,"：",,,,,,,,,,,"“",,,,,,,,,,,"我们",,,,,,,,,,,"向",,,,,,,,,,,"土耳其",,,,,,,,,,,"""","人民",,,,,,,,,,,"和","埃","尔多","安","总统","(","Recep"," ","Tayyip","阿纳多卢"," ","Erdogan",")","以及","站","在","被压迫","的","叙利亚","人民","""","身边","的","英勇","战士","们","表示","我们","的","无尽","感谢","通讯社","..."," ","​",,,,,,,,"报道",,,,,,,,,,
"537","耋耋翁",":","January","土耳其政府",,,,,,,,,,,"军",,,,,,,,,,,"坦克部队",,,,,,,,,,,"在",,,,,,,,,,,"土",,,,,,,,,,,"叙",,,,,,,,,,,"边境",,,,,,,,,,,"集结",,,,,,,,,,,"，",,,,,,,,,,,"准备",,,,,,,,,,," ","向",,,,,,,,,,,"叙利亚",,,,,,,,,,,"北部",,,,,,,,,,,"阿夫林",,,,,,,,,,,"（",,,,,,,,,,,"Afrin",,,,,,,,,,,"）",,,,,,,,,,,"地区",,,,,,,,,,,"进攻",,,,,,,,,,,"，",,,,,,,,,,,"22","土耳其",,,,,,,,,,,"哈",,,,,,,,,,,"塔伊",,,,,,,,,,,"省",,,,,,,,,,,"。",,,,,,,,,,,"1",,,,,,,,,,,"月",,,,,,,,,,,"21",,,,,,,,,,,"日",,,,,,,,,,,"，",,,,,,,,,,,",","叙利亚",,,,,,,,,,,"库尔德",,,,,,,,,,,"武装",,,,,,,,,,,"「",,,,,,,,,,,"人民",,,,,,,,,,,"保护",,,,,,,,,,,"部队",,,,,,,,,,,"」",,,,,,,,,,,"（",,,,,,,,,,,"YPG",,,,,,,,,,," ","）",,,,,,,,,,,"向","土耳其","边境","发动","导弹","袭击","，","造成","至少","2018","1","人","丧生","、","32","人","受伤","。","作为","回应"," ","，","土耳其","地面","部"," ","@","iDaily","每日","视野"," ","-","http",":","/","/","t",".","cn","/","RQ8LiYP"," "," ","​",,,,,,,,,
"538","寰亚SYHP",":","#","日",,,,,,,,,,,"土耳其",,,,,,,,,,,"军队",,,,,,,,,,,"开始",,,,,,,,,,,"对",,,,,,,,,,,"叙利亚",,,,,,,,,,,"阿夫林",,,,,,,,,,,"进行",,,,,,,,,,,"“",,,,,,,,,,,"橄榄枝",,,,,,,,,,,"阿夫林","行动",,,,,,,,,,,"”",,,,,,,,,,,"以来",,,,,,,,,,,"，",,,,,,,,,,,"抓获",,,,,,,,,,,"了",,,,,,,,,,,"4",,,,,,,,,,,"名",,,,,,,,,,,"库尔德",,,,,,,,,,,"武装人员",,,,,,,,,,,"之战","。",,,,,,,,,,,"然而",,,,,,,,,,,"，",,,,,,,,,,,"因",,,,,,,,,,,"质疑",,,,,,,,,,,"和",,,,,,,,,,,"反对",,,,,,,,,,,"土耳其",,,,,,,,,,,"军事行动",,,,,,,,,,,"，",,,,,,,,,,,"#","土",,,,,,,,,,,"内务部",,,,,,,,,,,"声称",,,,,,,,,,,"有",,,,,,,,,,,"24",,,,,,,,,,,"名",,,,,,,,,,,"土耳其人",,,,,,,,,,,"被",,,,,,,,,,,"抓",,,,,,,,,,,"。",,,,,,,,,,," "," ",,,,,,,,,,,"​",,,,,,,,,"自",,,,,,,,,,,"1",,,,,,,,,,,"月",,,,,,,,,,,"20",,,,,,,,,,
"539","醉美YZ",":","空袭","局势",,,,,,,,,,,"更",,,,,,,,,,,"复杂",,,,,,,,,,," ",,,,,,,,,,,"醉美",,,,,,,,,,,"YZ",,,,,,,,,,,"的",,,,,,,,,,,"秒",,,,,,,,,,,"拍",,,,,,,,,,,"视频",,,,,,,,,,,"＋"," ",,,,,,,,,,,"​",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"炮击",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"，",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"土耳其",,,,,,,,,,,,,,,,,,,,,"叙利亚",,,,,,,,,,,"动武",,,,,,,,,,,"，",,,,,,,,,,,"中东",,,,,,,,,,
"540","zhytwp123",":","美俄","装备",,,,,,,,,,,"一天",,,,,,,,,,,"10",,,,,,,,,,,"次狠",,,,,,,,,,,"怼",,,,,,,,,,,"F22",,,,,,,,,,," ",,,,,,,,,,,"美俄",,,,,,,,,,,"战机",,,,,,,,,,,"暗战",,,,,,,,,,,"战机","叙利亚",,,,,,,,,,,"：",,,,,,,,,,,"苏",,,,,,,,,,,"35",,,,,,,,,,,"靠",,,,,,,,,,,"这",,,,,,,,,,,"装备",,,,,,,,,,,"一天",,,,,,,,,,,"10",,,,,,,,,,,"次狠",,,,,,,,,,,"暗战","怼",,,,,,,,,,,"F22",,,,,,,,,,," ",,,,,,,,,,,"​",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"叙利亚",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"：",,,,,,,,,,,,,,,,,,,,,"苏",,,,,,,,,,,"35",,,,,,,,,,,"靠",,,,,,,,,,,"这",,,,,,,,,,
"541","安朋防水工程有限公司",":","炮击","叙利亚",,,,,,,,,,,"自由",,,,,,,,,,,"军",,,,,,,,,,,"什么",,,,,,,,,,,"来头",,,,,,,,,,,"？",,,,,,,,,,," ",,,,,,,,,,,"http",,,,,,,,,,,":",,,,,,,,,,,"/",,,,,,,,,,,"毛熊","/",,,,,,,,,,,"t",,,,,,,,,,,".",,,,,,,,,,,"cn",,,,,,,,,,,"/",,,,,,,,,,,"RQ8fLWI",,,,,,,,,,," ",,,,,,,,,,,"​",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"打脸",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"美帝",,,,,,,,,,,,,,,,,,,,," ",,,,,,,,,,,"土鸡",,,,,,,,,,,"撑腰",,,,,,,,,,,"的",,,,,,,,,,
"542","風渟噳","#","前线","#",,,,,,,,,,," ",,,,,,,,,,,"2018.1",,,,,,,,,,,".",,,,,,,,,,,"22",,,,,,,,,,," ",,,,,,,,,,,"土耳其",,,,,,,,,,,"军队",,,,,,,,,,,"向",,,,,,,,,,," ",,,,,,,,,,,"战报","叙利亚",,,,,,,,,,,"-",,,,,,,,,,,"阿夫林",,,,,,,,,,," ",,,,,,,,,,,"挺近",,,,,,,,,,,"[",,,,,,,,,,,"微笑",,,,,,,,,,,"]",,,,,,,,,,,"照片",,,,,,,,,,,"拍摄",,,,,,,,,,,"#","于",,,,,,,,,,," ",,,,,,,,,,,"阿夫林",,,,,,,,,,,"(",,,,,,,,,,,"东部",,,,,,,,,,,")",,,,,,,,,,," ",,,,,,,,,,,"阿扎",,,,,,,,,,,"兹",,,,,,,,,,," ",,,,,,,,,,," ","地区",,,,,,,,,,,"[",,,,,,,,,,,"微笑",,,,,,,,,,,"]",,,,,,,,,,,"土耳其",,,,,,,,,,,"'",,,,,,,,,,,"TRT",,,,,,,,,,,"'",,,,,,,,,,,"电视台",,,,,,,,,,,"报道",,,,,,,,,,,"#",",",,,,,,,,,,,"土","军中","有","部分","叙利亚","'","自由","军","'","警","被","编入",",","共同","参与","针对","阿夫林","发起","的","'","视听","橄榄枝","'","军事行动"," ","​",,,,,,"军事论坛",,,,,,,,,,,"集",,,,,,,,,,
"543","内蒙古反邪教",":","【","】",,,,,,,,,,,"土耳其",,,,,,,,,,,"总理",,,,,,,,,,,"耶尔德",,,,,,,,,,,"勒姆",,,,,,,,,,,"21",,,,,,,,,,,"日",,,,,,,,,,,"宣布",,,,,,,,,,,"，",,,,,,,,,,,"土耳其",,,,,,,,,,,"土耳其","军队",,,,,,,,,,,"当天",,,,,,,,,,,"上午",,,,,,,,,,,"已",,,,,,,,,,,"进入",,,,,,,,,,,"叙利亚",,,,,,,,,,,"边境",,,,,,,,,,,"，",,,,,,,,,,,"展开",,,,,,,,,,,"对",,,,,,,,,,,"展开","叙",,,,,,,,,,,"北部",,,,,,,,,,,"阿夫林",,,,,,,,,,,"的",,,,,,,,,,,"地面",,,,,,,,,,,"军事行动",,,,,,,,,,,"。",,,,,,,,,,,"（",,,,,,,,,,,"新华社",,,,,,,,,,,"）",,,,,,,,,,,"对"," ",,,,,,,,,,,"​",,,,,,,,,,,"​",,,,,,,,,,,"​",,,,,,,,,,,"​",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"叙",,,,,,,,,,,,,,,,,,,,,"北部",,,,,,,,,,,"阿夫林",,,,,,,,,,,"地面",,,,,,,,,,,"军事行动",,,,,,,,,,
